Intensity_Factor	Detuning_Factor	Time	Position	Velocity	Force
1	-1	0	2.00004921396e-05	200.004921396	1.42195834979e-20
1	-1	1e-07	4.00014763991e-05	200.009842595	1.42190168407e-20
1	-1	2e-07	6.0002952759e-05	200.014763599	1.42184502426e-20
1	-1	3e-07	8.00049211996e-05	200.019684406	1.42178836982e-20
1	-1	4e-07	0.000100007381701	200.024605018	1.42173172018e-20
1	-1	5e-07	0.000120010334245	200.029525433	1.42167507535e-20
1	-1	6e-07	0.00014001377881	200.034445652	1.42161843756e-20
1	-1	7e-07	0.000160017715377	200.039365675	1.42156180457e-20
1	-1	8e-07	0.000180022143928	200.044285503	1.42150517638e-20
1	-1	9e-07	0.000200027064441	200.049205134	1.42144855356e-20
1	-1	1e-06	0.000220032476898	200.054124569	1.42139193721e-20
1	-1	1.1e-06	0.000240038381279	200.059043809	1.4213353251e-20
1	-1	1.2e-06	0.000260044777564	200.063962852	1.42127871836e-20
1	-1	1.3e-06	0.000280051665734	200.0688817	1.42122211753e-20
1	-1	1.4e-06	0.000300059045769	200.073800352	1.4211655215e-20
1	-1	1.5e-06	0.00032006691765	200.078718807	1.42110893194e-20
1	-1	1.6e-06	0.000340075281357	200.083637067	1.42105234719e-20
1	-1	1.7e-06	0.00036008413687	200.088555132	1.42099576778e-20
1	-1	1.8e-06	0.00038009348417	200.093473	1.42093919318e-20
1	-1	1.9e-06	0.000400103323237	200.098390673	1.42088262449e-20
1	-1	2e-06	0.000420113654052	200.10330815	1.42082606115e-20
1	-1	2.1e-06	0.000440124476595	200.108225431	1.42076950317e-20
1	-1	2.2e-06	0.000460135790847	200.113142516	1.42071295054e-20
1	-1	2.3e-06	0.000480147596787	200.118059406	1.42065640327e-20
1	-1	2.4e-06	0.000500159894397	200.1229761	1.42059986078e-20
1	-1	2.5e-06	0.000520172683657	200.127892598	1.42054332421e-20
1	-1	2.6e-06	0.000540185964547	200.132808901	1.42048679299e-20
1	-1	2.7e-06	0.000560199737048	200.137725008	1.42043026768e-20
1	-1	2.8e-06	0.00058021400114	200.142640919	1.42037374716e-20
1	-1	2.9e-06	0.000600228756803	200.147556635	1.42031723198e-20
1	-1	3e-06	0.000620244004019	200.152472155	1.42026072216e-20
1	-1	3.1e-06	0.000640259742767	200.15738748	1.42020421769e-20
1	-1	3.2e-06	0.000660275973028	200.162302609	1.42014771856e-20
1	-1	3.3e-06	0.000680292694782	200.167217542	1.42009122478e-20
1	-1	3.4e-06	0.00070030990801	200.17213228	1.42003473634e-20
1	-1	3.5e-06	0.000720327612692	200.177046823	1.41997825326e-20
1	-1	3.6e-06	0.000740345808809	200.18196117	1.41992177607e-20
1	-1	3.7e-06	0.000760364496341	200.186875322	1.41986530311e-20
1	-1	3.8e-06	0.000780383675269	200.191789278	1.41980883662e-20
1	-1	3.9e-06	0.000800403345573	200.196703039	1.41975237491e-20
1	-1	4e-06	0.000820423507234	200.201616604	1.41969591854e-20
1	-1	4.1e-06	0.000840444160231	200.206529974	1.41963946807e-20
1	-1	4.2e-06	0.000860465304546	200.211443149	1.41958302239e-20
1	-1	4.3e-06	0.000880486940159	200.216356128	1.41952658149e-20
1	-1	4.4e-06	0.00090050906705	200.221268913	1.41947014761e-20
1	-1	4.5e-06	0.0009205316852	200.226181501	1.41941371682e-20
1	-1	4.6e-06	0.00094055479459	200.231093895	1.41935729362e-20
1	-1	4.7e-06	0.000960578395199	200.236006093	1.41930087464e-20
1	-1	4.8e-06	0.000980602487008	200.240918096	1.41924446099e-20
1	-1	4.9e-06	0.00100062707	200.245829904	1.41918805324e-20
1	-1	5e-06	0.00102065214415	200.250741516	1.41913165027e-20
1	-1	5.1e-06	0.00104067770944	200.255652933	1.41907525208e-20
1	-1	5.2e-06	0.00106070376586	200.260564156	1.41901886034e-20
1	-1	5.3e-06	0.00108073031338	200.265475182	1.41896247394e-20
1	-1	5.4e-06	0.00110075735198	200.270386014	1.41890609175e-20
1	-1	5.5e-06	0.00112078488164	200.275296651	1.41884971602e-20
1	-1	5.6e-06	0.00114081290235	200.280207093	1.41879334506e-20
1	-1	5.7e-06	0.00116084141409	200.285117339	1.41873697999e-20
1	-1	5.8e-06	0.00118087041683	200.290027391	1.4186806197e-20
1	-1	5.9e-06	0.00120089991055	200.294937247	1.41862426474e-20
1	-1	6e-06	0.00122092989524	200.299846909	1.41856791623e-20
1	-1	6.1e-06	0.00124096037088	200.304756375	1.41851157193e-20
1	-1	6.2e-06	0.00126099133744	200.309665646	1.41845523296e-20
1	-1	6.3e-06	0.00128102279492	200.314574723	1.41839889988e-20
1	-1	6.4e-06	0.00130105474328	200.319483604	1.41834257101e-20
1	-1	6.5e-06	0.00132108718251	200.324392291	1.41828624859e-20
1	-1	6.6e-06	0.00134112011258	200.329300783	1.41822993093e-20
1	-1	6.7e-06	0.00136115353349	200.334209079	1.41817361861e-20
1	-1	6.8e-06	0.00138118744521	200.339117181	1.41811731217e-20
1	-1	6.9e-06	0.00140122184772	200.344025088	1.41806101105e-20
1	-1	7e-06	0.001421256741	200.3489328	1.41800471415e-20
1	-1	7.1e-06	0.00144129212503	200.353840318	1.41794842313e-20
1	-1	7.2e-06	0.00146132799979	200.35874764	1.41789213855e-20
1	-1	7.3e-06	0.00148136436527	200.363654768	1.41783585817e-20
1	-1	7.4e-06	0.00150140122144	200.368561701	1.41777958312e-20
1	-1	7.5e-06	0.00152143856829	200.373468439	1.4177233134e-20
1	-1	7.6e-06	0.00154147640578	200.378374983	1.41766704955e-20
1	-1	7.7e-06	0.00156151473392	200.383281332	1.41761079047e-20
1	-1	7.8e-06	0.00158155355267	200.388187486	1.41755453726e-20
1	-1	7.9e-06	0.00160159286201	200.393093445	1.41749828882e-20
1	-1	8e-06	0.00162163266193	200.39799921	1.41744204626e-20
1	-1	8.1e-06	0.00164167295241	200.40290478	1.41738580846e-20
1	-1	8.2e-06	0.00166171373342	200.407810156	1.41732957597e-20
1	-1	8.3e-06	0.00168175500496	200.412715337	1.41727334881e-20
1	-1	8.4e-06	0.00170179676699	200.417620323	1.41721712752e-20
1	-1	8.5e-06	0.0017218390195	200.422525115	1.41716091099e-20
1	-1	8.6e-06	0.00174188176247	200.427429712	1.41710469978e-20
1	-1	8.7e-06	0.00176192499589	200.432334115	1.41704849388e-20
1	-1	8.8e-06	0.00178196871972	200.437238323	1.41699229442e-20
1	-1	8.9e-06	0.00180201293395	200.442142337	1.41693609915e-20
1	-1	9e-06	0.00182205763857	200.447046156	1.41687990976e-20
1	-1	9.1e-06	0.00184210283354	200.451949781	1.41682372456e-20
1	-1	9.2e-06	0.00186214851887	200.456853211	1.41676754523e-20
1	-1	9.3e-06	0.00188219469451	200.461756447	1.41671137178e-20
1	-1	9.4e-06	0.00190224136046	200.466659488	1.41665520308e-20
1	-1	9.5e-06	0.00192228851669	200.471562336	1.41659903969e-20
1	-1	9.6e-06	0.00194233616319	200.476464988	1.41654288161e-20
1	-1	9.7e-06	0.00196238429994	200.481367447	1.4164867294e-20
1	-1	9.8e-06	0.00198243292691	200.486269711	1.41643058194e-20
1	-1	9.9e-06	0.00200248204409	200.491171781	1.41637443979e-20
1	-1	1e-05	0.00202253165145	200.496073656	1.41631830351e-20
1	-1	1.01e-05	0.00204258174898	200.500975337	1.41626217253e-20
1	-1	1.02e-05	0.00206263233667	200.505876824	1.41620604631e-20
1	-1	1.03e-05	0.00208268341448	200.510778117	1.41614992483e-20
1	-1	1.04e-05	0.0021027349824	200.515679216	1.41609380922e-20
1	-1	1.05e-05	0.00212278704041	200.52058012	1.41603769947e-20
1	-1	1.06e-05	0.0021428395885	200.52548083	1.41598159391e-20
1	-1	1.07e-05	0.00216289262663	200.530381346	1.41592549477e-20
1	-1	1.08e-05	0.0021829461548	200.535281668	1.41586940094e-20
1	-1	1.09e-05	0.00220300017298	200.540181796	1.41581331129e-20
1	-1	1.1e-05	0.00222305468115	200.545081729	1.41575722806e-20
1	-1	1.11e-05	0.0022431096793	200.549981469	1.41570114958e-20
1	-1	1.12e-05	0.0022631651674	200.554881014	1.4156450764e-20
1	-1	1.13e-05	0.00228322114543	200.559780366	1.41558900852e-20
1	-1	1.14e-05	0.00230327761339	200.564679523	1.41553294594e-20
1	-1	1.15e-05	0.00232333457124	200.569578487	1.41547688866e-20
1	-1	1.16e-05	0.00234339201896	200.574477256	1.41542083612e-20
1	-1	1.17e-05	0.00236344995654	200.579375831	1.41536478944e-20
1	-1	1.18e-05	0.00238350838397	200.584274213	1.41530874861e-20
1	-1	1.19e-05	0.00240356730121	200.5891724	1.41525271197e-20
1	-1	1.2e-05	0.00242362670824	200.594070394	1.41519668174e-20
1	-1	1.21e-05	0.00244368660506	200.598968194	1.41514065569e-20
1	-1	1.22e-05	0.00246374699164	200.603865799	1.41508463605e-20
1	-1	1.23e-05	0.00248380786797	200.608763211	1.41502862115e-20
1	-1	1.24e-05	0.00250386923401	200.613660429	1.41497261099e-20
1	-1	1.25e-05	0.00252393108975	200.618557454	1.41491660668e-20
1	-1	1.26e-05	0.00254399343518	200.623454284	1.41486060711e-20
1	-1	1.27e-05	0.00256405627027	200.628350921	1.41480461339e-20
1	-1	1.28e-05	0.00258411959501	200.633247364	1.41474862496e-20
1	-1	1.29e-05	0.00260418340937	200.638143613	1.41469264182e-20
1	-1	1.3e-05	0.00262424771334	200.643039668	1.41463666453e-20
1	-1	1.31e-05	0.00264431250689	200.64793553	1.41458069141e-20
1	-1	1.32e-05	0.00266437779001	200.652831198	1.41452472359e-20
1	-1	1.33e-05	0.00268444356268	200.657726672	1.41446876162e-20
1	-1	1.34e-05	0.00270450982487	200.662621952	1.41441280493e-20
1	-1	1.35e-05	0.00272457657658	200.667517039	1.41435685298e-20
1	-1	1.36e-05	0.00274464381777	200.672411933	1.41430090687e-20
1	-1	1.37e-05	0.00276471154843	200.677306632	1.41424496549e-20
1	-1	1.38e-05	0.00278477976855	200.682201138	1.41418902996e-20
1	-1	1.39e-05	0.00280484847809	200.687095451	1.41413309971e-20
1	-1	1.4e-05	0.00282491767705	200.69198957	1.41407717474e-20
1	-1	1.41e-05	0.0028449873654	200.696883495	1.41402125451e-20
1	-1	1.42e-05	0.00286505754312	200.701777227	1.41396534012e-20
1	-1	1.43e-05	0.0028851282102	200.706670766	1.41390943045e-20
1	-1	1.44e-05	0.00290519936661	200.711564111	1.41385352607e-20
1	-1	1.45e-05	0.00292527101234	200.716457262	1.41379762753e-20
1	-1	1.46e-05	0.00294534314736	200.72135022	1.41374173316e-20
1	-1	1.47e-05	0.00296541577166	200.726242985	1.41368584463e-20
1	-1	1.48e-05	0.00298548888521	200.731135556	1.41362996193e-20
1	-1	1.49e-05	0.00300556248801	200.736027934	1.41357408452e-20
1	-1	1.5e-05	0.00302563658002	200.740920118	1.41351821183e-20
1	-1	1.51e-05	0.00304571116123	200.745812109	1.41346234442e-20
1	-1	1.52e-05	0.00306578623162	200.750703907	1.41340648229e-20
1	-1	1.53e-05	0.00308586179117	200.755595511	1.41335062599e-20
1	-1	1.54e-05	0.00310593783986	200.760486922	1.41329477386e-20
1	-1	1.55e-05	0.00312601437768	200.76537814	1.41323892756e-20
1	-1	1.56e-05	0.00314609140459	200.770269165	1.41318308654e-20
1	-1	1.57e-05	0.00316616892059	200.775159996	1.4131272508e-20
1	-1	1.58e-05	0.00318624692566	200.780050634	1.41307142088e-20
1	-1	1.59e-05	0.00320632541976	200.784941079	1.41301559513e-20
1	-1	1.6e-05	0.0032264044029	200.78983133	1.41295977521e-20
1	-1	1.61e-05	0.00324648387504	200.794721389	1.41290396113e-20
1	-1	1.62e-05	0.00326656383616	200.799611254	1.41284815175e-20
1	-1	1.63e-05	0.00328664428625	200.804500926	1.4127923471e-20
1	-1	1.64e-05	0.00330672522529	200.809390405	1.41273654772e-20
1	-1	1.65e-05	0.00332680665326	200.814279691	1.41268075472e-20
1	-1	1.66e-05	0.00334688857014	200.819168784	1.41262496644e-20
1	-1	1.67e-05	0.00336697097591	200.824057684	1.41256918287e-20
1	-1	1.68e-05	0.00338705387055	200.828946391	1.41251340513e-20
1	-1	1.69e-05	0.00340713725404	200.833834905	1.41245763266e-20
1	-1	1.7e-05	0.00342722112636	200.838723225	1.4124018649e-20
1	-1	1.71e-05	0.0034473054875	200.843611353	1.41234610296e-20
1	-1	1.72e-05	0.00346739033743	200.848499288	1.41229034574e-20
1	-1	1.73e-05	0.00348747567613	200.85338703	1.41223459378e-20
1	-1	1.74e-05	0.00350756150359	200.858274579	1.4121788471e-20
1	-1	1.75e-05	0.00352764781978	200.863161934	1.41212310623e-20
1	-1	1.76e-05	0.00354773462469	200.868049097	1.41206737007e-20
1	-1	1.77e-05	0.0035678219183	200.872936068	1.41201163918e-20
1	-1	1.78e-05	0.00358790970058	200.877822845	1.41195591411e-20
1	-1	1.79e-05	0.00360799797152	200.882709429	1.41190019375e-20
1	-1	1.8e-05	0.00362808673111	200.887595821	1.4118444792e-20
1	-1	1.81e-05	0.00364817597931	200.89248202	1.41178876937e-20
1	-1	1.82e-05	0.00366826571611	200.897368026	1.41173306479e-20
1	-1	1.83e-05	0.0036883559415	200.902253839	1.41167736548e-20
1	-1	1.84e-05	0.00370844665544	200.90713946	1.41162167143e-20
1	-1	1.85e-05	0.00372853785793	200.912024887	1.41156598264e-20
1	-1	1.86e-05	0.00374862954894	200.916910122	1.41151029855e-20
1	-1	1.87e-05	0.00376872172846	200.921795165	1.41145462028e-20
1	-1	1.88e-05	0.00378881439646	200.926680014	1.41139894727e-20
1	-1	1.89e-05	0.00380890755293	200.931564671	1.41134327951e-20
1	-1	1.9e-05	0.00382900119784	200.936449135	1.41128761701e-20
1	-1	1.91e-05	0.00384909533118	200.941333407	1.41123196033e-20
1	-1	1.92e-05	0.00386918995293	200.946217486	1.41117630779e-20
1	-1	1.93e-05	0.00388928506307	200.951101373	1.41112066051e-20
1	-1	1.94e-05	0.00390938066157	200.955985067	1.41106501904e-20
1	-1	1.95e-05	0.00392947674843	200.960868568	1.41100938227e-20
1	-1	1.96e-05	0.00394957332362	200.965751877	1.41095375131e-20
1	-1	1.97e-05	0.00396967038712	200.970634993	1.41089812505e-20
1	-1	1.98e-05	0.00398976793891	200.975517917	1.41084250459e-20
1	-1	1.99e-05	0.00400986597897	200.980400648	1.41078688828e-20
1	-0.5	0	2.00004921396e-05	200.004921396	1.42195834979e-20
1	-0.5	1e-07	4.00014763991e-05	200.009842595	1.42190168407e-20
1	-0.5	2e-07	6.0002952759e-05	200.014763599	1.42184502426e-20
1	-0.5	3e-07	8.00049211996e-05	200.019684406	1.42178836982e-20
1	-0.5	4e-07	0.000100007381701	200.024605018	1.42173172018e-20
1	-0.5	5e-07	0.000120010334245	200.029525433	1.42167507535e-20
1	-0.5	6e-07	0.00014001377881	200.034445652	1.42161843756e-20
1	-0.5	7e-07	0.000160017715377	200.039365675	1.42156180457e-20
1	-0.5	8e-07	0.000180022143928	200.044285503	1.42150517638e-20
1	-0.5	9e-07	0.000200027064441	200.049205134	1.42144855356e-20
1	-0.5	1e-06	0.000220032476898	200.054124569	1.42139193721e-20
1	-0.5	1.1e-06	0.000240038381279	200.059043809	1.4213353251e-20
1	-0.5	1.2e-06	0.000260044777564	200.063962852	1.42127871836e-20
1	-0.5	1.3e-06	0.000280051665734	200.0688817	1.42122211753e-20
1	-0.5	1.4e-06	0.000300059045769	200.073800352	1.4211655215e-20
1	-0.5	1.5e-06	0.00032006691765	200.078718807	1.42110893194e-20
1	-0.5	1.6e-06	0.000340075281357	200.083637067	1.42105234719e-20
1	-0.5	1.7e-06	0.00036008413687	200.088555132	1.42099576778e-20
1	-0.5	1.8e-06	0.00038009348417	200.093473	1.42093919318e-20
1	-0.5	1.9e-06	0.000400103323237	200.098390673	1.42088262449e-20
1	-0.5	2e-06	0.000420113654052	200.10330815	1.42082606115e-20
1	-0.5	2.1e-06	0.000440124476595	200.108225431	1.42076950317e-20
1	-0.5	2.2e-06	0.000460135790847	200.113142516	1.42071295054e-20
1	-0.5	2.3e-06	0.000480147596787	200.118059406	1.42065640327e-20
1	-0.5	2.4e-06	0.000500159894397	200.1229761	1.42059986078e-20
1	-0.5	2.5e-06	0.000520172683657	200.127892598	1.42054332421e-20
1	-0.5	2.6e-06	0.000540185964547	200.132808901	1.42048679299e-20
1	-0.5	2.7e-06	0.000560199737048	200.137725008	1.42043026768e-20
1	-0.5	2.8e-06	0.00058021400114	200.142640919	1.42037374716e-20
1	-0.5	2.9e-06	0.000600228756803	200.147556635	1.42031723198e-20
1	-0.5	3e-06	0.000620244004019	200.152472155	1.42026072216e-20
1	-0.5	3.1e-06	0.000640259742767	200.15738748	1.42020421769e-20
1	-0.5	3.2e-06	0.000660275973028	200.162302609	1.42014771856e-20
1	-0.5	3.3e-06	0.000680292694782	200.167217542	1.42009122478e-20
1	-0.5	3.4e-06	0.00070030990801	200.17213228	1.42003473634e-20
1	-0.5	3.5e-06	0.000720327612692	200.177046823	1.41997825326e-20
1	-0.5	3.6e-06	0.000740345808809	200.18196117	1.41992177607e-20
1	-0.5	3.7e-06	0.000760364496341	200.186875322	1.41986530311e-20
1	-0.5	3.8e-06	0.000780383675269	200.191789278	1.41980883662e-20
1	-0.5	3.9e-06	0.000800403345573	200.196703039	1.41975237491e-20
1	-0.5	4e-06	0.000820423507234	200.201616604	1.41969591854e-20
1	-0.5	4.1e-06	0.000840444160231	200.206529974	1.41963946807e-20
1	-0.5	4.2e-06	0.000860465304546	200.211443149	1.41958302239e-20
1	-0.5	4.3e-06	0.000880486940159	200.216356128	1.41952658149e-20
1	-0.5	4.4e-06	0.00090050906705	200.221268913	1.41947014761e-20
1	-0.5	4.5e-06	0.0009205316852	200.226181501	1.41941371682e-20
1	-0.5	4.6e-06	0.00094055479459	200.231093895	1.41935729362e-20
1	-0.5	4.7e-06	0.000960578395199	200.236006093	1.41930087464e-20
1	-0.5	4.8e-06	0.000980602487008	200.240918096	1.41924446099e-20
1	-0.5	4.9e-06	0.00100062707	200.245829904	1.41918805324e-20
1	-0.5	5e-06	0.00102065214415	200.250741516	1.41913165027e-20
1	-0.5	5.1e-06	0.00104067770944	200.255652933	1.41907525208e-20
1	-0.5	5.2e-06	0.00106070376586	200.260564156	1.41901886034e-20
1	-0.5	5.3e-06	0.00108073031338	200.265475182	1.41896247394e-20
1	-0.5	5.4e-06	0.00110075735198	200.270386014	1.41890609175e-20
1	-0.5	5.5e-06	0.00112078488164	200.275296651	1.41884971602e-20
1	-0.5	5.6e-06	0.00114081290235	200.280207093	1.41879334506e-20
1	-0.5	5.7e-06	0.00116084141409	200.285117339	1.41873697999e-20
1	-0.5	5.8e-06	0.00118087041683	200.290027391	1.4186806197e-20
1	-0.5	5.9e-06	0.00120089991055	200.294937247	1.41862426474e-20
1	-0.5	6e-06	0.00122092989524	200.299846909	1.41856791623e-20
1	-0.5	6.1e-06	0.00124096037088	200.304756375	1.41851157193e-20
1	-0.5	6.2e-06	0.00126099133744	200.309665646	1.41845523296e-20
1	-0.5	6.3e-06	0.00128102279492	200.314574723	1.41839889988e-20
1	-0.5	6.4e-06	0.00130105474328	200.319483604	1.41834257101e-20
1	-0.5	6.5e-06	0.00132108718251	200.324392291	1.41828624859e-20
1	-0.5	6.6e-06	0.00134112011258	200.329300783	1.41822993093e-20
1	-0.5	6.7e-06	0.00136115353349	200.334209079	1.41817361861e-20
1	-0.5	6.8e-06	0.00138118744521	200.339117181	1.41811731217e-20
1	-0.5	6.9e-06	0.00140122184772	200.344025088	1.41806101105e-20
1	-0.5	7e-06	0.001421256741	200.3489328	1.41800471415e-20
1	-0.5	7.1e-06	0.00144129212503	200.353840318	1.41794842313e-20
1	-0.5	7.2e-06	0.00146132799979	200.35874764	1.41789213855e-20
1	-0.5	7.3e-06	0.00148136436527	200.363654768	1.41783585817e-20
1	-0.5	7.4e-06	0.00150140122144	200.368561701	1.41777958312e-20
1	-0.5	7.5e-06	0.00152143856829	200.373468439	1.4177233134e-20
1	-0.5	7.6e-06	0.00154147640578	200.378374983	1.41766704955e-20
1	-0.5	7.7e-06	0.00156151473392	200.383281332	1.41761079047e-20
1	-0.5	7.8e-06	0.00158155355267	200.388187486	1.41755453726e-20
1	-0.5	7.9e-06	0.00160159286201	200.393093445	1.41749828882e-20
1	-0.5	8e-06	0.00162163266193	200.39799921	1.41744204626e-20
1	-0.5	8.1e-06	0.00164167295241	200.40290478	1.41738580846e-20
1	-0.5	8.2e-06	0.00166171373342	200.407810156	1.41732957597e-20
1	-0.5	8.3e-06	0.00168175500496	200.412715337	1.41727334881e-20
1	-0.5	8.4e-06	0.00170179676699	200.417620323	1.41721712752e-20
1	-0.5	8.5e-06	0.0017218390195	200.422525115	1.41716091099e-20
1	-0.5	8.6e-06	0.00174188176247	200.427429712	1.41710469978e-20
1	-0.5	8.7e-06	0.00176192499589	200.432334115	1.41704849388e-20
1	-0.5	8.8e-06	0.00178196871972	200.437238323	1.41699229442e-20
1	-0.5	8.9e-06	0.00180201293395	200.442142337	1.41693609915e-20
1	-0.5	9e-06	0.00182205763857	200.447046156	1.41687990976e-20
1	-0.5	9.1e-06	0.00184210283354	200.451949781	1.41682372456e-20
1	-0.5	9.2e-06	0.00186214851887	200.456853211	1.41676754523e-20
1	-0.5	9.3e-06	0.00188219469451	200.461756447	1.41671137178e-20
1	-0.5	9.4e-06	0.00190224136046	200.466659488	1.41665520308e-20
1	-0.5	9.5e-06	0.00192228851669	200.471562336	1.41659903969e-20
1	-0.5	9.6e-06	0.00194233616319	200.476464988	1.41654288161e-20
1	-0.5	9.7e-06	0.00196238429994	200.481367447	1.4164867294e-20
1	-0.5	9.8e-06	0.00198243292691	200.486269711	1.41643058194e-20
1	-0.5	9.9e-06	0.00200248204409	200.491171781	1.41637443979e-20
1	-0.5	1e-05	0.00202253165145	200.496073656	1.41631830351e-20
1	-0.5	1.01e-05	0.00204258174898	200.500975337	1.41626217253e-20
1	-0.5	1.02e-05	0.00206263233667	200.505876824	1.41620604631e-20
1	-0.5	1.03e-05	0.00208268341448	200.510778117	1.41614992483e-20
1	-0.5	1.04e-05	0.0021027349824	200.515679216	1.41609380922e-20
1	-0.5	1.05e-05	0.00212278704041	200.52058012	1.41603769947e-20
1	-0.5	1.06e-05	0.0021428395885	200.52548083	1.41598159391e-20
1	-0.5	1.07e-05	0.00216289262663	200.530381346	1.41592549477e-20
1	-0.5	1.08e-05	0.0021829461548	200.535281668	1.41586940094e-20
1	-0.5	1.09e-05	0.00220300017298	200.540181796	1.41581331129e-20
1	-0.5	1.1e-05	0.00222305468115	200.545081729	1.41575722806e-20
1	-0.5	1.11e-05	0.0022431096793	200.549981469	1.41570114958e-20
1	-0.5	1.12e-05	0.0022631651674	200.554881014	1.4156450764e-20
1	-0.5	1.13e-05	0.00228322114543	200.559780366	1.41558900852e-20
1	-0.5	1.14e-05	0.00230327761339	200.564679523	1.41553294594e-20
1	-0.5	1.15e-05	0.00232333457124	200.569578487	1.41547688866e-20
1	-0.5	1.16e-05	0.00234339201896	200.574477256	1.41542083612e-20
1	-0.5	1.17e-05	0.00236344995654	200.579375831	1.41536478944e-20
1	-0.5	1.18e-05	0.00238350838397	200.584274213	1.41530874861e-20
1	-0.5	1.19e-05	0.00240356730121	200.5891724	1.41525271197e-20
1	-0.5	1.2e-05	0.00242362670824	200.594070394	1.41519668174e-20
1	-0.5	1.21e-05	0.00244368660506	200.598968194	1.41514065569e-20
1	-0.5	1.22e-05	0.00246374699164	200.603865799	1.41508463605e-20
1	-0.5	1.23e-05	0.00248380786797	200.608763211	1.41502862115e-20
1	-0.5	1.24e-05	0.00250386923401	200.613660429	1.41497261099e-20
1	-0.5	1.25e-05	0.00252393108975	200.618557454	1.41491660668e-20
1	-0.5	1.26e-05	0.00254399343518	200.623454284	1.41486060711e-20
1	-0.5	1.27e-05	0.00256405627027	200.628350921	1.41480461339e-20
1	-0.5	1.28e-05	0.00258411959501	200.633247364	1.41474862496e-20
1	-0.5	1.29e-05	0.00260418340937	200.638143613	1.41469264182e-20
1	-0.5	1.3e-05	0.00262424771334	200.643039668	1.41463666453e-20
1	-0.5	1.31e-05	0.00264431250689	200.64793553	1.41458069141e-20
1	-0.5	1.32e-05	0.00266437779001	200.652831198	1.41452472359e-20
1	-0.5	1.33e-05	0.00268444356268	200.657726672	1.41446876162e-20
1	-0.5	1.34e-05	0.00270450982487	200.662621952	1.41441280493e-20
1	-0.5	1.35e-05	0.00272457657658	200.667517039	1.41435685298e-20
1	-0.5	1.36e-05	0.00274464381777	200.672411933	1.41430090687e-20
1	-0.5	1.37e-05	0.00276471154843	200.677306632	1.41424496549e-20
1	-0.5	1.38e-05	0.00278477976855	200.682201138	1.41418902996e-20
1	-0.5	1.39e-05	0.00280484847809	200.687095451	1.41413309971e-20
1	-0.5	1.4e-05	0.00282491767705	200.69198957	1.41407717474e-20
1	-0.5	1.41e-05	0.0028449873654	200.696883495	1.41402125451e-20
1	-0.5	1.42e-05	0.00286505754312	200.701777227	1.41396534012e-20
1	-0.5	1.43e-05	0.0028851282102	200.706670766	1.41390943045e-20
1	-0.5	1.44e-05	0.00290519936661	200.711564111	1.41385352607e-20
1	-0.5	1.45e-05	0.00292527101234	200.716457262	1.41379762753e-20
1	-0.5	1.46e-05	0.00294534314736	200.72135022	1.41374173316e-20
1	-0.5	1.47e-05	0.00296541577166	200.726242985	1.41368584463e-20
1	-0.5	1.48e-05	0.00298548888521	200.731135556	1.41362996193e-20
1	-0.5	1.49e-05	0.00300556248801	200.736027934	1.41357408452e-20
1	-0.5	1.5e-05	0.00302563658002	200.740920118	1.41351821183e-20
1	-0.5	1.51e-05	0.00304571116123	200.745812109	1.41346234442e-20
1	-0.5	1.52e-05	0.00306578623162	200.750703907	1.41340648229e-20
1	-0.5	1.53e-05	0.00308586179117	200.755595511	1.41335062599e-20
1	-0.5	1.54e-05	0.00310593783986	200.760486922	1.41329477386e-20
1	-0.5	1.55e-05	0.00312601437768	200.76537814	1.41323892756e-20
1	-0.5	1.56e-05	0.00314609140459	200.770269165	1.41318308654e-20
1	-0.5	1.57e-05	0.00316616892059	200.775159996	1.4131272508e-20
1	-0.5	1.58e-05	0.00318624692566	200.780050634	1.41307142088e-20
1	-0.5	1.59e-05	0.00320632541976	200.784941079	1.41301559513e-20
1	-0.5	1.6e-05	0.0032264044029	200.78983133	1.41295977521e-20
1	-0.5	1.61e-05	0.00324648387504	200.794721389	1.41290396113e-20
1	-0.5	1.62e-05	0.00326656383616	200.799611254	1.41284815175e-20
1	-0.5	1.63e-05	0.00328664428625	200.804500926	1.4127923471e-20
1	-0.5	1.64e-05	0.00330672522529	200.809390405	1.41273654772e-20
1	-0.5	1.65e-05	0.00332680665326	200.814279691	1.41268075472e-20
1	-0.5	1.66e-05	0.00334688857014	200.819168784	1.41262496644e-20
1	-0.5	1.67e-05	0.00336697097591	200.824057684	1.41256918287e-20
1	-0.5	1.68e-05	0.00338705387055	200.828946391	1.41251340513e-20
1	-0.5	1.69e-05	0.00340713725404	200.833834905	1.41245763266e-20
1	-0.5	1.7e-05	0.00342722112636	200.838723225	1.4124018649e-20
1	-0.5	1.71e-05	0.0034473054875	200.843611353	1.41234610296e-20
1	-0.5	1.72e-05	0.00346739033743	200.848499288	1.41229034574e-20
1	-0.5	1.73e-05	0.00348747567613	200.85338703	1.41223459378e-20
1	-0.5	1.74e-05	0.00350756150359	200.858274579	1.4121788471e-20
1	-0.5	1.75e-05	0.00352764781978	200.863161934	1.41212310623e-20
1	-0.5	1.76e-05	0.00354773462469	200.868049097	1.41206737007e-20
1	-0.5	1.77e-05	0.0035678219183	200.872936068	1.41201163918e-20
1	-0.5	1.78e-05	0.00358790970058	200.877822845	1.41195591411e-20
1	-0.5	1.79e-05	0.00360799797152	200.882709429	1.41190019375e-20
